Name,x,y,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
339,-117.4021,43.633,1061,2021-08,15.49,11.7,21.2,30.8,4,5.8,37.98
339,-117.4021,43.633,1061,2021-09,13.85,6.3,16.2,26.1,0,3.91,29.47
339,-117.4021,43.633,1061,2021-10,32.76,3.3,10.5,17.7,-0.3,2.03,14.36
339,-117.4021,43.633,1061,2021-11,19.01,-1.6,4.6,10.8,-0.8,0.57,7.07
339,-117.4021,43.633,1061,2021-12,31.68,-4.7,-0.2,4.4,-4.5,0.49,4.1
339,-117.4021,43.633,1061,2022-01,22.5,-7.3,-2.9,1.5,-6.2,0.36,2.44
339,-117.4021,43.633,1061,2022-02,5.3,-7.2,-0.9,5.5,-6.5,0.47,5.5
339,-117.4021,43.633,1061,2022-03,7.93,-1.3,6,13.3,-2.9,1.09,10.8
339,-117.4021,43.633,1061,2022-04,24.33,-1.8,5.6,13.1,-4.3,1.01,11.55
339,-117.4021,43.633,1061,2022-05,37.3,3,10.4,17.8,1.4,1.2,15
339,-117.4021,43.633,1061,2022-06,39.05,7.8,16.3,24.9,4.3,2.58,25.32
339,-117.4021,43.633,1061,2022-07,0.71,14.1,24.1,34.1,3.4,7.79,48.07
339,-117.4021,43.633,1061,2022-08,12.91,14.8,24.4,34.1,5.6,7.36,45.72
339,-117.4021,43.633,1061,2022-09,2.83,8.9,18.6,28.2,1.9,4.6,33.18
339,-117.4021,43.633,1061,2022-10,13.44,2.4,11.3,20.1,-1.8,2.62,19.55
339,-117.4021,43.633,1061,2022-11,29.43,-7.5,-1.2,5.2,-6.3,0.38,5.11
339,-117.4021,43.633,1061,2022-12,59.33,-8.9,-4.1,0.6,-7.1,0.27,2.39
339,-117.4021,43.633,1061,2023-01,21.87,-6.2,-1.3,3.6,-5.2,0.41,3.46
339,-117.4021,43.633,1061,2023-02,4.57,-8.1,-1.7,4.7,-7.6,0.47,5.08
339,-117.4021,43.633,1061,2023-03,59.16,-4.1,0.9,5.8,-4.5,0.47,5.08
339,-117.4021,43.633,1061,2023-04,16.66,-0.1,6.6,13.3,-2.2,1.11,11.58
339,-117.4021,43.633,1061,2023-05,35.47,7.1,15,22.9,4.9,1.74,20.88
339,-117.4021,43.633,1061,2023-06,38.4,9.3,16.7,24.1,6.8,2.09,21.17
339,-117.4021,43.633,1061,2023-07,0,13.3,23.5,33.7,3.9,7.22,45.61
339,-117.4021,43.633,1061,2023-08,38.4,13.2,21.9,30.5,8.2,4.89,35.45
339,-117.4021,43.633,1061,2023-09,7.68,7,16.2,25.4,2.5,3.16,26.32
339,-117.4021,43.633,1061,2023-10,19.92,2.1,10.1,18.1,0.7,1.29,15.47
339,-117.4021,43.633,1061,2023-11,19.91,-3.9,2.8,9.5,-3.4,0.52,7.11
339,-117.4021,43.633,1061,2023-12,35.61,-3.4,0.4,4.2,-2.7,0.34,3.09
339,-117.4021,43.633,1061,2024-01,55.27,-5.1,-1.1,2.9,-4.1,0.35,2.77
339,-117.4021,43.633,1061,2024-02,32.43,-2,3.1,8.3,-1.6,0.44,5.55
339,-117.4021,43.633,1061,2024-03,37.54,-2.2,4.4,10.9,-2.6,0.75,8.81
339,-117.4021,43.633,1061,2024-04,31.63,0.2,8.1,16.1,-1,1.11,13.19
339,-117.4021,43.633,1061,2024-05,30.76,2.8,10.9,19.1,0.1,1.62,17.54
339,-117.4021,43.633,1061,2024-06,9.86,8.5,18.3,28,3.1,3.82,32.2
339,-117.4021,43.633,1061,2024-07,3.74,13.9,24.1,34.4,3.7,8.11,48.28
339,-117.4021,43.633,1061,2024-08,3.34,12,21.5,31,3,6.03,39.16
339,-117.4021,43.633,1061,2024-09,13.55,8.5,17.8,27.2,2.8,4.23,29.93
339,-117.4021,43.633,1061,2024-10,15.4,1.5,10.6,19.7,-1.6,2.27,18.68
,,,,,,,,,,,
341,-117.4845,43.8286,966,2010-02,23.36,-2.8,1.8,6.3,-1.8,0.25,3.98
341,-117.4845,43.8286,966,2010-03,10.77,-2.4,4.9,12.1,-3.7,0.92,9.85
341,-117.4845,43.8286,966,2010-04,21.5,-0.8,7,14.7,-2.4,1.1,12.64
341,-117.4845,43.8286,966,2010-05,19.41,2.2,9.7,17.2,-0.3,1.41,14.74
341,-117.4845,43.8286,966,2010-06,42.95,8.1,16.2,24.3,6.3,1.65,22.39
341,-117.4845,43.8286,966,2010-07,6.31,10.9,21.3,31.7,4.6,4.39,39.8
341,-117.4845,43.8286,966,2010-08,14.16,10.6,20.3,30.1,4.5,3.74,36.3
341,-117.4845,43.8286,966,2010-09,3.74,6,16.1,26.1,2.3,2.24,27.62
341,-117.4845,43.8286,966,2010-10,20.68,3.8,11.6,19.5,1.7,1.42,16.71
341,-117.4845,43.8286,966,2010-11,23.11,-3.3,2.4,8.1,-3.2,0.62,6.57
341,-117.4845,43.8286,966,2010-12,88.77,-6.1,-1.4,3.3,-4,0.18,2.67
341,-117.4845,43.8286,966,2011-01,20.88,-7.5,-2.6,2.3,-6.2,0.28,2.81
341,-117.4845,43.8286,966,2011-02,14.88,-5.6,-0.1,5.4,-6.1,0.6,5.46
341,-117.4845,43.8286,966,2011-03,59.5,-0.8,4.3,9.4,-0.9,0.51,6.39
341,-117.4845,43.8286,966,2011-04,12.41,-0.7,6,12.6,-2.2,0.78,10
341,-117.4845,43.8286,966,2011-05,55.21,2.9,10.3,17.7,2.2,0.76,14.2
341,-117.4845,43.8286,966,2011-06,22.84,7.3,15.3,23.3,5.4,1.29,21.64
341,-117.4845,43.8286,966,2011-07,3.2,10.2,20.5,30.8,6.1,2.88,36.88
341,-117.4845,43.8286,966,2011-08,3.1,12.3,22.5,32.7,5.3,4.29,42
341,-117.4845,43.8286,966,2011-09,3.72,7.6,18.2,28.8,2.1,2.93,33.58
341,-117.4845,43.8286,966,2011-10,30.11,2.3,10.1,17.9,2.6,0.76,14.37
341,-117.4845,43.8286,966,2011-11,9.49,-4.4,1.7,7.8,-4.4,0.54,6.24
341,-117.4845,43.8286,966,2011-12,10.25,-9.4,-2.1,5.2,-8.2,0.35,5.18
341,-117.4845,43.8286,966,2012-01,35.29,-6.6,-0.7,5.3,-5.2,0.29,4.64
341,-117.4845,43.8286,966,2012-02,6.96,-4.9,1.3,7.5,-4.4,0.41,5.8
341,-117.4845,43.8286,966,2012-03,26.33,-0.9,5.7,12.2,-2.2,0.66,9.64
341,-117.4845,43.8286,966,2012-04,25.89,1.5,9.6,17.7,-0.1,0.82,15.71
341,-117.4845,43.8286,966,2012-05,20.58,3.8,12.4,21,0.4,1.75,20.14
341,-117.4845,43.8286,966,2012-06,8.17,6.9,16.5,26.2,2.7,2.33,28.6
341,-117.4845,43.8286,966,2012-07,0.02,13.8,24,34.1,6.8,4.9,44.93
341,-117.4845,43.8286,966,2012-08,1.4,11.5,22.5,33.6,3,4.59,46.23
341,-117.4845,43.8286,966,2012-09,0.92,6.6,17.2,27.7,0.1,3.09,31.69
341,-117.4845,43.8286,966,2012-10,16.84,-0.6,8.3,17.3,-1.7,0.99,15.37
341,-117.4845,43.8286,966,2012-11,24.89,-1.6,4.1,9.8,-0.4,0.44,6.5
341,-117.4845,43.8286,966,2012-12,43.71,-4.7,-0.2,4.2,-3.6,0.39,3.52
341,-117.4845,43.8286,966,2013-01,15.12,-14,-8,-1.9,-10.6,0.12,1.99
341,-117.4845,43.8286,966,2013-02,6.18,-3.7,1.4,6.5,-3.3,0.36,4.76
341,-117.4845,43.8286,966,2013-03,5.39,-2.7,5,12.7,-3.7,0.78,10.47
341,-117.4845,43.8286,966,2013-04,4.66,0.3,8.6,16.8,-2.5,1.29,14.69
341,-117.4845,43.8286,966,2013-05,14.72,5.3,13.9,22.6,1.2,2.18,22.49
341,-117.4845,43.8286,966,2013-06,17.78,9.1,18,26.9,4.6,2.78,29.46
341,-117.4845,43.8286,966,2013-07,0.39,14.2,24.8,35.4,3.4,7.52,50.95
341,-117.4845,43.8286,966,2013-08,10.15,13,23,33,6.1,4.96,42.22
341,-117.4845,43.8286,966,2013-09,43.47,9.2,17,24.8,7.3,1.61,22.98
341,-117.4845,43.8286,966,2013-10,19.43,-0.8,7.6,16.1,-0.6,0.6,12.7
341,-117.4845,43.8286,966,2013-11,16.67,-3.7,2.7,9.1,-2.5,0.27,6.24
341,-117.4845,43.8286,966,2013-12,7.3,-10.9,-5.1,0.7,-9.1,0.28,3.05
341,-117.4845,43.8286,966,2014-01,15.84,-6.7,-2,2.8,-5.3,0.23,2.99
341,-117.4845,43.8286,966,2014-02,40.55,-2.9,1.9,6.7,-2.6,0.35,4.95
341,-117.4845,43.8286,966,2014-03,19.49,-1.1,6,13.1,-1.7,0.57,9.78
341,-117.4845,43.8286,966,2014-04,18.04,-0.4,7.9,16.2,-1.5,0.77,13.72
341,-117.4845,43.8286,966,2014-05,8.68,4.3,13.5,22.6,1.1,1.94,22.55
341,-117.4845,43.8286,966,2014-06,8.26,8.3,17.2,26.1,2.9,3.01,27.78
341,-117.4845,43.8286,966,2014-07,3.17,14,24.3,34.6,6.2,5.66,46.99
341,-117.4845,43.8286,966,2014-08,12.61,12.2,21.6,30.9,8.1,2.91,35.24
341,-117.4845,43.8286,966,2014-09,13.19,7.5,17,26.5,2.9,2.26,28.07
341,-117.4845,43.8286,966,2014-10,10.32,2.4,11.1,19.8,1.9,0.86,16.95
341,-117.4845,43.8286,966,2014-11,29.9,-4.4,1.5,7.4,-3.4,0.4,5.73
341,-117.4845,43.8286,966,2014-12,50.84,-3.3,0.9,5.1,-1.5,0.19,2.93
341,-117.4845,43.8286,966,2015-01,16.05,-5.5,-1.2,3,-3.5,0.14,2.23
341,-117.4845,43.8286,966,2015-02,25.69,-1.5,4.8,11.1,-1.1,0.51,7.61
341,-117.4845,43.8286,966,2015-03,11.5,-1.6,7,15.6,-1.2,0.59,12.81
341,-117.4845,43.8286,966,2015-04,14.9,-1.2,8,17.2,-2.8,1.14,15.56
341,-117.4845,43.8286,966,2015-05,40.95,6.4,14.3,22.3,4,1.36,19.82
341,-117.4845,43.8286,966,2015-06,5.92,11.7,21.7,31.7,5.6,4.29,39.37
341,-117.4845,43.8286,966,2015-07,26.19,13.3,22.4,31.5,7.6,4.08,37.61
341,-117.4845,43.8286,966,2015-08,2.5,11.8,22.2,32.6,4.3,4.81,42.24
341,-117.4845,43.8286,966,2015-09,7.62,6.4,16.2,26.1,3.3,1.81,28.12
341,-117.4845,43.8286,966,2015-10,27.3,4.2,12.6,21,3.9,1.11,17.86
341,-117.4845,43.8286,966,2015-11,29.56,-3.9,1.6,7.2,-3.3,0.41,5.67
341,-117.4845,43.8286,966,2015-12,72.15,-5,-1.3,2.5,-4,0.26,2.61
341,-117.4845,43.8286,966,2016-01,29.83,-6.8,-2,2.7,-4.2,0.14,2.43
341,-117.4845,43.8286,966,2016-02,9.54,-2.9,3,8.9,-1.5,0.27,5.71
341,-117.4845,43.8286,966,2016-03,22.61,-0.3,6.4,13.1,-0.8,0.64,9.65
341,-117.4845,43.8286,966,2016-04,16.36,2.2,11.1,20,1.2,0.98,17.85
341,-117.4845,43.8286,966,2016-05,20.91,5.3,13.7,22.1,3.7,1.18,19.7
341,-117.4845,43.8286,966,2016-06,3.51,8.3,18.6,29,4.2,2.66,34.4
341,-117.4845,43.8286,966,2016-07,17.61,11.4,21.6,31.9,5,4.2,40.95
341,-117.4845,43.8286,966,2016-08,1.55,10.6,21.2,31.8,3.7,3.97,40.28
341,-117.4845,43.8286,966,2016-09,5.4,5.7,15.4,25.2,2.3,1.83,25.58
341,-117.4845,43.8286,966,2016-10,25.13,2.5,10.3,18.1,2.5,0.74,14.28
341,-117.4845,43.8286,966,2016-11,12.1,-1.8,5.3,12.4,-0.1,0.28,8.64
341,-117.4845,43.8286,966,2016-12,41.9,-11.7,-6.1,-0.4,-9,0.18,2.21
341,-117.4845,43.8286,966,2017-01,78.57,-12.7,-7.4,-2.2,-10,0.17,1.61
341,-117.4845,43.8286,966,2017-02,37.88,-4.1,0.7,5.6,-3.3,0.32,4.29
341,-117.4845,43.8286,966,2017-03,40.54,1,7.2,13.4,1.2,0.46,9.29
341,-117.4845,43.8286,966,2017-04,29.97,0.1,7.3,14.6,0.3,0.58,11.03
341,-117.4845,43.8286,966,2017-05,18.33,3.8,12.6,21.4,3.3,1.12,19.61
341,-117.4845,43.8286,966,2017-06,20.17,9.3,18.2,27.1,6.2,2.42,28.45
341,-117.4845,43.8286,966,2017-07,0.89,14,24.6,35.2,6.4,5.61,48.09
341,-117.4845,43.8286,966,2017-08,5.65,12.7,23,33.2,6.3,4.39,42.79
341,-117.4845,43.8286,966,2017-09,9.24,7.3,16.4,25.5,4.3,2.3,27.09
341,-117.4845,43.8286,966,2017-10,9.1,-0.7,7.8,16.3,-0.5,0.67,13.05
341,-117.4845,43.8286,966,2017-11,31.38,-1.3,4.4,10.1,-0.2,0.4,6.36
341,-117.4845,43.8286,966,2017-12,14.62,-8.1,-3.2,1.7,-5.8,0.26,2.54
341,-117.4845,43.8286,966,2018-01,27.48,-3.6,1.1,5.8,-1.8,0.19,3.53
341,-117.4845,43.8286,966,2018-02,6.61,-5,0.7,6.4,-5.3,0.55,5.74
341,-117.4845,43.8286,966,2018-03,19.79,-2,4.7,11.4,-2.5,0.56,8.79
341,-117.4845,43.8286,966,2018-04,14.36,1,8.8,16.6,-0.4,0.85,14.12
341,-117.4845,43.8286,966,2018-05,18.93,7,15.5,24.1,6.2,1.07,21.62
341,-117.4845,43.8286,966,2018-06,21.68,8.3,17.3,26.2,5.3,2.05,26.56
341,-117.4845,43.8286,966,2018-07,0.39,12.9,23.6,34.3,4.2,5.64,47.59
341,-117.4845,43.8286,966,2018-08,0,11.2,21.6,32,4.5,4.44,41.17
341,-117.4845,43.8286,966,2018-09,0,4.7,15.3,25.9,0,2.45,28.39
341,-117.4845,43.8286,966,2018-10,22.48,0.7,8.8,17,1.4,0.61,12.83
341,-117.4845,43.8286,966,2018-11,12.89,-6.3,1.4,9.1,-4.7,0.37,7.01
341,-117.4845,43.8286,966,2018-12,30.15,-5.7,-1.5,2.7,-3.6,0.13,2.3
341,-117.4845,43.8286,966,2019-01,25.94,-5.6,-0.8,4.1,-4.2,0.16,3.16
341,-117.4845,43.8286,966,2019-02,69.93,-5.1,-0.5,4,-4.3,0.24,3.51
341,-117.4845,43.8286,966,2019-03,19.95,-2.9,3.9,10.6,-2.4,0.35,8.11
341,-117.4845,43.8286,966,2019-04,35.92,2.3,9.4,16.4,2.7,0.53,12.35
341,-117.4845,43.8286,966,2019-05,70.08,5.1,12.7,20.4,3.9,1.09,17.2
341,-117.4845,43.8286,966,2019-06,8.7,7.9,17.2,26.4,5.4,1.91,26.85
341,-117.4845,43.8286,966,2019-07,0.01,12.7,22,31.4,6.9,4.39,36.69
341,-117.4845,43.8286,966,2019-08,7.26,12.1,22,32,7.2,3.7,38.52
341,-117.4845,43.8286,966,2019-09,23.52,7.8,16.3,24.9,5.6,1.77,24.82
341,-117.4845,43.8286,966,2019-10,11.66,-3.5,5.1,13.7,-4.3,0.74,11.82
341,-117.4845,43.8286,966,2019-11,3.06,-6.3,2.4,11,-5.1,0.41,9.01
341,-117.4845,43.8286,966,2019-12,27.7,-4.2,-0.5,3.2,-2.8,0.28,2.48
341,-117.4845,43.8286,966,2020-01,41.81,-3.6,0.7,4.9,-2.5,0.32,3.4
341,-117.4845,43.8286,966,2020-02,12.66,-5.1,1.6,8.3,-5,0.47,6.9
341,-117.4845,43.8286,966,2020-03,12.59,-2.3,5.1,12.5,-2.9,0.66,9.95
341,-117.4845,43.8286,966,2020-04,11.3,-0.5,8.4,17.3,-1.2,0.87,15.15
341,-117.4845,43.8286,966,2020-05,51.44,4.6,13.1,21.6,3.1,1.17,20.42
341,-117.4845,43.8286,966,2020-06,52.26,9.1,17,25,6.8,1.71,24.48
341,-117.4845,43.8286,966,2020-07,2.97,11.2,21.4,31.5,6.1,3.51,38.51
341,-117.4845,43.8286,966,2020-08,4.31,12.2,22.3,32.3,6.2,4.38,39.86
341,-117.4845,43.8286,966,2020-09,0.74,6.3,16.7,27.1,2.4,2.55,30.15
341,-117.4845,43.8286,966,2020-10,9.37,0.7,10.2,19.7,-1.5,1.39,18.83
341,-117.4845,43.8286,966,2020-11,29.98,-4.2,2.5,9.1,-3.1,0.43,7.1
341,-117.4845,43.8286,966,2020-12,12.3,-7.6,-1.9,3.7,-5.6,0.25,3.61
341,-117.4845,43.8286,966,2021-01,38.22,-4.4,0,4.4,-3.1,0.24,3.32
341,-117.4845,43.8286,966,2021-02,37.29,-4.1,0.8,5.8,-4.8,0.72,5.07
341,-117.4845,43.8286,966,2021-03,7.14,-3,4.8,12.6,-4.7,1,10.93
341,-117.4845,43.8286,966,2021-04,4.69,-0.8,8.4,17.6,-5.6,1.9,16.88
341,-117.4845,43.8286,966,2021-05,22.79,4.9,13.1,21.2,0.5,2.61,20.26
341,-117.4845,43.8286,966,2021-06,7.83,11.6,21.4,31.1,5.1,5.13,38.63
341,-117.4845,43.8286,966,2021-07,1.66,15.5,25.7,35.9,4.6,9.32,51.47
341,-117.4845,43.8286,966,2021-08,17.32,11.7,21.3,30.9,5.4,5.01,37.2
341,-117.4845,43.8286,966,2021-09,12.11,6,16.1,26.3,1,3.32,29.04
341,-117.4845,43.8286,966,2021-10,32.63,2.9,10.5,18,0.5,1.62,14.41
341,-117.4845,43.8286,966,2021-11,17.14,-1.8,4.5,10.8,-0.4,0.41,6.89
341,-117.4845,43.8286,966,2021-12,36.15,-4.9,-0.2,4.4,-4,0.37,3.84
341,-117.4845,43.8286,966,2022-01,22.76,-7.6,-3.1,1.3,-5.9,0.26,2.28
341,-117.4845,43.8286,966,2022-02,4.25,-7.4,-0.9,5.6,-6.4,0.35,5.48
341,-117.4845,43.8286,966,2022-03,6.24,-1.4,6,13.5,-2.5,0.91,10.89
341,-117.4845,43.8286,966,2022-04,25.66,-1.6,6,13.6,-3.9,0.95,11.94
341,-117.4845,43.8286,966,2022-05,50.47,3.3,10.8,18.3,2,1.12,15.39
341,-117.4845,43.8286,966,2022-06,32.91,8.1,16.7,25.2,5.1,2.34,25.43
341,-117.4845,43.8286,966,2022-07,0.68,14.2,24.3,34.3,4.4,7.22,47.49
341,-117.4845,43.8286,966,2022-08,12.47,14.7,24.5,34.3,7,5.88,45.24
341,-117.4845,43.8286,966,2022-09,3.21,8.7,18.6,28.4,2.9,3.73,33.02
341,-117.4845,43.8286,966,2022-10,13.04,2,11.2,20.4,-0.8,1.98,19.51
341,-117.4845,43.8286,966,2022-11,26.91,-7.7,-1.3,5.2,-5.7,0.27,4.91
341,-117.4845,43.8286,966,2022-12,60.57,-8.8,-4.2,0.5,-6.6,0.21,2.21
341,-117.4845,43.8286,966,2023-01,24.46,-6.6,-1.8,3.1,-4.8,0.29,2.85
341,-117.4845,43.8286,966,2023-02,5.35,-8.1,-1.7,4.7,-7.3,0.39,4.89
341,-117.4845,43.8286,966,2023-03,58.85,-3.8,1.3,6.5,-4.2,0.49,5.52
341,-117.4845,43.8286,966,2023-04,16.52,-0.2,6.9,14,-2.1,1.07,12.22
341,-117.4845,43.8286,966,2023-05,35.01,7.2,15.3,23.4,5.3,1.57,21.72
341,-117.4845,43.8286,966,2023-06,38.79,9.4,17,24.6,7.4,1.87,21.67
341,-117.4845,43.8286,966,2023-07,0.12,13.3,23.6,33.9,4.8,6.76,45.18
341,-117.4845,43.8286,966,2023-08,55.12,13.4,22,30.6,9.2,4.1,34.47
341,-117.4845,43.8286,966,2023-09,6.93,7.1,16.4,25.7,3.6,2.58,26.12
341,-117.4845,43.8286,966,2023-10,16.76,2.1,10.2,18.4,1.6,1.01,15.43
341,-117.4845,43.8286,966,2023-11,20.51,-4.2,2.7,9.6,-2.9,0.38,6.89
341,-117.4845,43.8286,966,2023-12,38.11,-3.5,0.3,4,-2.3,0.23,2.8
341,-117.4845,43.8286,966,2024-01,59.65,-5.9,-1.8,2.4,-4.6,0.28,2.56
341,-117.4845,43.8286,966,2024-02,35.18,-2.6,2.9,8.3,-1.6,0.35,5.51
341,-117.4845,43.8286,966,2024-03,33.37,-3.2,4.2,11.6,-2.7,0.6,9.52
341,-117.4845,43.8286,966,2024-04,28.25,0.4,8.5,16.5,-1,0.99,13.67
341,-117.4845,43.8286,966,2024-05,30.64,3.1,11.4,19.8,0.2,1.35,18.66
341,-117.4845,43.8286,966,2024-06,10.03,9,19,29,3.4,3.13,33.96
341,-117.4845,43.8286,966,2024-07,3.88,14.2,24.8,35.3,4.5,5.61,50.87
341,-117.4845,43.8286,966,2024-08,3.56,12.2,21.9,31.6,4.2,4.45,39.81
341,-117.4845,43.8286,966,2024-09,11.22,8.6,18.1,27.7,3.9,2.68,30.21
341,-117.4845,43.8286,966,2024-10,11.56,1.4,10.6,19.8,-1.4,1.63,18.36
,,,,,,,,,,,
342,-117.2229,44.3376,831,2010-02,55.08,-1.1,2.4,5.9,-0.9,0.35,3.23
342,-117.2229,44.3376,831,2010-03,15.03,-0.4,5.8,11.9,-2.6,1.14,9.03
342,-117.2229,44.3376,831,2010-04,39.93,2.3,8.2,14.1,-0.4,1.52,11.17
342,-117.2229,44.3376,831,2010-05,30.97,5.1,11,16.9,1.7,1.94,13.22
342,-117.2229,44.3376,831,2010-06,67.05,11.1,17.5,23.9,7.4,2.99,20.55
342,-117.2229,44.3376,831,2010-07,2.06,15.5,23.8,32.1,5.7,8.2,40.06
342,-117.2229,44.3376,831,2010-08,8.99,13.9,22.4,30.9,5.8,6.08,37.56
342,-117.2229,44.3376,831,2010-09,2.75,10.5,18.2,26,4.2,4.11,26.13
342,-117.2229,44.3376,831,2010-10,33.95,6.3,12.8,19.3,2.2,2.44,16.18
342,-117.2229,44.3376,831,2010-11,36.1,-1.8,2.9,7.6,-2.1,0.66,5.82
342,-117.2229,44.3376,831,2010-12,130.71,-5,-1.6,1.8,-2.8,0.06,1.58
342,-117.2229,44.3376,831,2011-01,32.19,-6.4,-2.8,0.8,-5.4,0.22,1.99
342,-117.2229,44.3376,831,2011-02,23.45,-4.6,-0.1,4.5,-5.7,0.59,4.72
342,-117.2229,44.3376,831,2011-03,76.87,-0.4,4.2,8.7,0.4,0.27,5.38
342,-117.2229,44.3376,831,2011-04,15.9,1.2,6.9,12.5,-1.1,0.99,9.34
342,-117.2229,44.3376,831,2011-05,54.26,5.5,11.6,17.7,3.3,1.46,13.79
342,-117.2229,44.3376,831,2011-06,23.58,10,16.6,23.1,5.8,2.61,21.13
342,-117.2229,44.3376,831,2011-07,4.32,15.3,23.3,31.2,6.4,6.67,37.78
342,-117.2229,44.3376,831,2011-08,2.51,16,25,34,6,7.59,45.72
342,-117.2229,44.3376,831,2011-09,3.65,11.5,20.2,29,3.1,5.31,33.49
342,-117.2229,44.3376,831,2011-10,39.23,4.3,10.8,17.2,3.4,1.23,12.85
342,-117.2229,44.3376,831,2011-11,15.51,-2.8,2.2,7.1,-4.1,0.7,5.64
342,-117.2229,44.3376,831,2011-12,17.93,-6.7,-1.4,3.9,-7.3,0.58,4.37
342,-117.2229,44.3376,831,2012-01,53.22,-4.9,-0.3,4.3,-5.2,0.47,4.04
342,-117.2229,44.3376,831,2012-02,11.45,-3.1,1.7,6.5,-4.2,0.7,5.11
342,-117.2229,44.3376,831,2012-03,43.42,0.4,5.9,11.5,-1.7,0.89,8.67
342,-117.2229,44.3376,831,2012-04,32.28,3.8,10.8,17.7,0.9,1.4,15.27
342,-117.2229,44.3376,831,2012-05,16.7,6.4,13.5,20.7,1.1,2.8,19.13
342,-117.2229,44.3376,831,2012-06,7.75,10.7,18.5,26.3,3.4,4.21,28.84
342,-117.2229,44.3376,831,2012-07,7.93,18.6,26.9,35.2,7.4,8.98,48.4
342,-117.2229,44.3376,831,2012-08,0.29,17.2,26,34.8,3.9,10.29,50.09
342,-117.2229,44.3376,831,2012-09,0,11.4,19.8,28.3,0.5,6.45,32.72
342,-117.2229,44.3376,831,2012-10,25.8,3.3,10,16.8,-1.1,2.12,14.36
342,-117.2229,44.3376,831,2012-11,42.56,0.3,4.9,9.4,-0.2,0.85,6.09
342,-117.2229,44.3376,831,2012-12,46.67,-3.8,0.2,4.3,-3.7,0.41,3.64
342,-117.2229,44.3376,831,2013-01,28.29,-11.9,-7.6,-3.3,-10.4,0.23,1.6
342,-117.2229,44.3376,831,2013-02,14.35,-3,1.4,5.9,-3.4,0.52,4.44
342,-117.2229,44.3376,831,2013-03,8.45,-0.3,5.9,12.1,-3.2,1.23,9.71
342,-117.2229,44.3376,831,2013-04,9.34,3.5,10.1,16.6,-1.9,2.35,14.21
342,-117.2229,44.3376,831,2013-05,21.78,8.5,15.7,22.9,1.7,3.78,22.52
342,-117.2229,44.3376,831,2013-06,23.59,11.9,19.5,27,5.2,4.54,29.22
342,-117.2229,44.3376,831,2013-07,0,17.9,27,36.1,4.1,10.98,53.09
342,-117.2229,44.3376,831,2013-08,6.72,16.6,25.3,33.9,7.5,7.55,44.39
342,-117.2229,44.3376,831,2013-09,70.45,12.5,18.7,24.8,8.2,3.19,22.64
342,-117.2229,44.3376,831,2013-10,11.55,2.5,9.3,16,0.5,1.38,12.29
342,-117.2229,44.3376,831,2013-11,19.07,-2,3.1,8.3,-1.7,0.45,5.33
342,-117.2229,44.3376,831,2013-12,18.31,-9.9,-5.7,-1.5,-8.6,0.26,1.99
342,-117.2229,44.3376,831,2014-01,22.27,-5.6,-1.8,2.1,-5,0.27,2.08
342,-117.2229,44.3376,831,2014-02,44.12,-3.1,1.2,5.5,-2.4,0.23,3.98
342,-117.2229,44.3376,831,2014-03,56.9,1.1,6.7,12.2,-0.8,0.94,8.57
342,-117.2229,44.3376,831,2014-04,25.64,3.4,9.6,15.8,-0.6,1.9,12.83
342,-117.2229,44.3376,831,2014-05,7.69,8.3,15.6,23,2.4,3.55,22.43
342,-117.2229,44.3376,831,2014-06,7.24,12.4,19.3,26.1,3.7,5.48,27.53
342,-117.2229,44.3376,831,2014-07,3.03,17.7,26.7,35.8,6.7,9.38,50.99
342,-117.2229,44.3376,831,2014-08,9.23,16.9,24.5,32.1,9.1,6.7,37.85
342,-117.2229,44.3376,831,2014-09,15.74,10.9,18.7,26.5,4.6,3.85,27.21
342,-117.2229,44.3376,831,2014-10,13.66,6,12.7,19.4,3.3,1.97,15.66
342,-117.2229,44.3376,831,2014-11,35.79,-3.3,1.5,6.2,-2.8,0.44,4.59
342,-117.2229,44.3376,831,2014-12,67.03,-1.5,1.6,4.6,-0.8,0.28,2.42
342,-117.2229,44.3376,831,2015-01,31.9,-4.3,-1.1,2.1,-3,0.15,1.71
342,-117.2229,44.3376,831,2015-02,25.51,0.1,5.3,10.5,-0.8,0.69,6.9
342,-117.2229,44.3376,831,2015-03,19.66,1.5,8.2,14.8,-0.6,1.2,11.67
342,-117.2229,44.3376,831,2015-04,12.68,2.8,10,17.1,-1.6,2.18,14.84
342,-117.2229,44.3376,831,2015-05,52.37,9.5,16.2,22.9,4.8,2.64,20.6
342,-117.2229,44.3376,831,2015-06,6.34,15.3,23.8,32.4,6.3,7.45,41.16
342,-117.2229,44.3376,831,2015-07,25.65,16.3,24.3,32.4,7.8,6.97,40.32
342,-117.2229,44.3376,831,2015-08,1.13,16.1,24.7,33.2,5.4,8.35,43.86
342,-117.2229,44.3376,831,2015-09,15.46,9.5,17.9,26.3,4.5,3.06,28
342,-117.2229,44.3376,831,2015-10,24.31,7,13.9,20.7,4.9,1.86,16.78
342,-117.2229,44.3376,831,2015-11,33.84,-2.4,2.2,6.9,-2.8,0.53,5.2
342,-117.2229,44.3376,831,2015-12,104.76,-4.6,-1.3,2,-3.7,0.2,2.29
